index,age,workclass,education,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
8151,47,Private,Masters,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,>50K
20414,31,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,Thailand,>50K
14383,24,State-gov,Masters,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K
14220,28,Private,HS-grad,Separated,Farming-fishing,Not-in-family,White,Male,55,United-States,<=50K
29438,47,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,52,United-States,<=50K
25398,30,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,40,Ireland,<=50K
16557,38,Self-emp-not-inc,Some-college,Never-married,Other-service,Not-in-family,White,Female,20,United-States,<=50K
18648,34,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
8133,37,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
17741,50,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,50,United-States,>50K
21315,23,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
28007,48,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,56,Philippines,>50K
12381,66,Private,HS-grad,Widowed,Sales,Other-relative,White,Female,35,United-States,<=50K
15033,50,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K
21695,49,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,44,United-States,>50K
27828,50,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K
1134,46,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
24642,47,Private,12th,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,55,United-States,<=50K
7329,49,Private,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
16086,50,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
17408,51,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,United-States,>50K
14332,58,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,40,United-States,<=50K
6863,22,Private,Some-college,Never-married,Other-service,Other-relative,Black,Male,20,United-States,<=50K
3091,45,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,United-States,>50K
21805,25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,48,United-States,<=50K
1981,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
22731,43,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,25,United-States,<=50K
20398,27,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K
28088,28,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K
7922,22,State-gov,Some-college,Never-married,Other-service,Own-child,White,Male,10,United-States,<=50K
3008,30,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,45,United-States,>50K
15283,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
10414,34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,75,Mexico,>50K
17465,51,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
16759,24,Private,Some-college,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
241,35,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
4818,29,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,25,United-States,<=50K
26685,45,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
22494,21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
18163,69,Local-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K
2596,34,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
29808,34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,<=50K
17381,43,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
20265,44,Local-gov,7th-8th,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K
11109,42,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,43,United-States,>50K
9529,50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,United-States,>50K
2437,43,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
11087,30,Self-emp-not-inc,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,55,United-States,>50K
24380,41,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,>50K
14345,39,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
1931,61,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,34,United-States,>50K
3399,66,Local-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
6911,37,Local-gov,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
11257,38,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K
7000,43,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,40,Vietnam,>50K
21888,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K
11079,46,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K
24314,20,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Female,25,United-States,<=50K
19217,44,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K
1143,55,State-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
13615,27,Private,10th,Married-civ-spouse,Craft-repair,Other-relative,White,Male,55,United-States,<=50K
14344,50,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
3012,52,Local-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,60,United-States,>50K
5898,55,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,White,Male,40,United-States,<=50K
30019,34,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
28449,43,Self-emp-not-inc,Masters,Divorced,Other-service,Unmarried,White,Female,30,United-States,<=50K
19718,23,Self-emp-not-inc,10th,Never-married,Craft-repair,Not-in-family,White,Male,60,United-States,<=50K
18472,30,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,<=50K
19151,21,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,24,United-States,<=50K
4130,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,20,United-States,<=50K
28531,45,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
15427,64,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K
7773,42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,>50K
26530,27,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,35,United-States,<=50K
16131,43,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
9481,51,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K
24183,74,Private,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,20,United-States,<=50K
9286,32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,>50K
13436,34,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Male,48,United-States,>50K
3582,38,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,30,Mexico,<=50K
3748,39,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K
3040,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K
22170,53,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
23969,30,Self-emp-not-inc,Some-college,Never-married,Sales,Own-child,White,Male,25,United-States,<=50K
16518,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Poland,<=50K
22233,27,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Female,40,United-States,<=50K
27660,34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,Philippines,<=50K
3689,36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K
12516,45,Federal-gov,Some-college,Widowed,Tech-support,Not-in-family,White,Female,45,United-States,>50K
7210,28,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
21849,53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,>50K
14473,34,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
17354,51,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K
17714,44,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
7367,46,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
20708,20,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
11460,33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
4299,40,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40,United-States,>50K
2242,37,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
3780,41,Private,Some-college,Divorced,Sales,Own-child,White,Male,45,United-States,<=50K
11540,24,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,30,United-States,<=50K
24715,31,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
18462,47,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,30,United-States,<=50K
16906,37,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,>50K
16040,53,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,35,United-States,<=50K
2713,42,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,>50K
13885,23,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
16624,24,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,<=50K
11465,24,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K
21711,30,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
3920,18,Private,12th,Never-married,Craft-repair,Own-child,White,Male,20,United-States,<=50K
7146,40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K
26120,34,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
25153,32,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
3099,51,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
18672,44,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K
7996,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
12180,37,Private,Some-college,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,30,United-States,<=50K
22896,51,Federal-gov,Masters,Widowed,Sales,Unmarried,White,Male,50,El-Salvador,>50K
4900,38,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,42,United-States,>50K
24623,35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
26271,21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,16,United-States,<=50K
20236,47,Local-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
5251,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
899,52,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,United-States,>50K
27149,26,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
28729,41,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K
13139,47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
3449,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
9134,23,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,20,United-States,<=50K
2000,37,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,>50K
14015,56,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
29775,44,Local-gov,Some-college,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K
15527,23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,32,United-States,<=50K
1721,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,75,United-States,>50K
11713,51,State-gov,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K
20086,46,Private,7th-8th,Never-married,Handlers-cleaners,Not-in-family,White,Male,50,United-States,<=50K
4754,48,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K
28510,32,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,>50K
10497,31,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
19585,32,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,24,United-States,>50K
25611,61,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,United-States,>50K
21609,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
27066,38,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,>50K
17888,22,Private,5th-6th,Married-civ-spouse,Craft-repair,Other-relative,White,Male,40,Mexico,<=50K
6946,25,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,>50K
27588,37,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
1826,62,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
15682,38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,60,United-States,>50K
11608,41,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
8085,20,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K
2541,53,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
24384,22,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,15,United-States,<=50K
4053,70,Private,Some-college,Never-married,Tech-support,Other-relative,White,Male,40,United-States,<=50K
21837,22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,50,Portugal,<=50K
13525,61,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
25897,53,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K
1653,74,Self-emp-not-inc,Bachelors,Widowed,Craft-repair,Not-in-family,White,Male,8,Germany,>50K
12635,49,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K
3113,51,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,>50K
8188,61,Private,9th,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,Puerto-Rico,>50K
26196,68,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,20,United-States,<=50K
2554,43,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
13442,58,Self-emp-inc,Some-college,Widowed,Sales,Not-in-family,White,Female,20,United-States,>50K
8514,26,Federal-gov,Some-college,Never-married,Tech-support,Own-child,White,Female,40,United-States,<=50K
3471,52,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,United-States,>50K
7079,64,State-gov,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
22117,53,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K
10465,59,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,24,United-States,>50K
6263,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
5044,43,Private,10th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K
9138,53,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
