index,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
1633,44,Self-emp-inc,120277,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,45,United-States,>50K
22095,26,Private,231638,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
1361,31,Private,240441,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,1564,40,United-States,>50K
19464,21,Private,203894,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28700,21,Private,252253,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
19119,40,Private,254167,10th,6,Separated,Transport-moving,Own-child,White,Male,0,0,35,United-States,<=50K
30856,44,Self-emp-not-inc,47818,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,<=50K
17353,30,Local-gov,181372,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,33,United-States,>50K
23310,37,Private,99374,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
15050,54,Private,138847,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
21583,59,Private,229939,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
1757,68,Private,195868,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,>50K
2569,51,Federal-gov,20795,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,40,United-States,>50K
1922,55,Private,199067,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,42,United-States,>50K
14832,18,?,343161,11th,7,Never-married,?,Own-child,White,Male,0,0,16,United-States,<=50K
9009,43,Self-emp-not-inc,183479,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
9541,39,Private,91711,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25484,60,Private,121127,10th,6,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
9199,46,Local-gov,109089,Prof-school,15,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
12460,47,Private,303637,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,>50K
104,41,Self-emp-inc,114580,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,2415,55,United-States,>50K
21120,46,Private,251786,1st-4th,2,Separated,Other-service,Not-in-family,White,Female,0,0,40,Mexico,<=50K
267,34,Private,265807,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2051,55,United-States,<=50K
10848,22,Private,226327,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
16208,33,Self-emp-not-inc,125279,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
9634,43,Private,401623,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,Jamaica,>50K
18472,30,Self-emp-not-inc,173854,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
17753,24,Private,192766,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
2213,36,Federal-gov,192443,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,13550,0,40,United-States,>50K
26246,51,Self-emp-not-inc,124963,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,>50K
10284,50,Local-gov,173224,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
30508,23,Private,218343,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
21184,59,Private,146391,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
1918,60,Private,103344,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,United-States,>50K
32233,34,Private,220362,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
8251,21,Private,315065,7th-8th,4,Never-married,Other-service,Other-relative,White,Male,0,0,48,Mexico,<=50K
3324,31,Private,240771,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,50,United-States,>50K
17520,59,Private,230899,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,<=50K
3701,26,Local-gov,242464,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,3103,0,40,United-States,>50K
20859,18,Private,203301,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
3214,52,State-gov,109600,Masters,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,4787,0,44,United-States,>50K
16166,20,Private,105312,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
26819,49,Private,148475,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
5763,35,Local-gov,103260,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,>50K
83,58,Self-emp-not-inc,43221,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2415,40,United-States,>50K
22405,22,Private,157332,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
5289,45,Self-emp-not-inc,247379,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
16461,24,Private,52242,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
22744,19,?,41609,Some-college,10,Never-married,?,Own-child,White,Male,0,0,10,United-States,<=50K
4432,28,Private,76714,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
12442,28,Private,398220,5th-6th,3,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,<=50K
32159,26,Private,385278,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,60,United-States,<=50K
2075,32,Private,126132,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
19510,46,Private,174995,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
15725,28,Private,155621,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Columbia,<=50K
8193,19,Private,236396,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
21787,36,Private,206521,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
1699,45,Private,148549,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,27828,0,56,United-States,>50K
19881,60,Private,238913,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,>50K
20575,54,Private,225307,11th,7,Divorced,Craft-repair,Own-child,White,Female,0,0,50,United-States,>50K
6149,34,Private,221324,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
26534,44,Private,222596,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,50,United-States,>50K
19719,41,Private,220531,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
21534,28,Private,186239,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
20223,24,Private,140001,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,El-Salvador,<=50K
6760,32,?,199046,Assoc-voc,11,Never-married,?,Unmarried,White,Female,0,0,2,United-States,<=50K
29460,40,Federal-gov,178866,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K
19647,31,Private,101697,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
3051,37,Local-gov,365430,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K
15959,23,Private,206129,Assoc-voc,11,Never-married,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K
4705,32,Private,84179,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,45,United-States,<=50K
3339,37,Self-emp-not-inc,188563,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,50,United-States,>50K
20562,41,Private,126076,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,<=50K
2217,27,Private,186454,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,13550,0,40,United-States,>50K
5258,44,Private,167725,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26933,17,Private,225507,11th,7,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,15,United-States,<=50K
19738,36,Private,36423,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,>50K
29447,49,Self-emp-inc,306289,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
22044,57,Private,195876,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23492,39,Private,255027,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
6934,48,Federal-gov,326048,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
5338,20,Private,232577,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
22210,66,Private,117746,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
16099,45,Private,240554,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
13761,63,Local-gov,152163,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
18830,28,Private,70034,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
13224,40,Private,77357,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
22889,54,Self-emp-not-inc,103179,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
16540,51,Private,111939,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
4114,49,Private,50748,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,1506,0,35,United-States,<=50K
28673,32,Private,226696,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K
14178,32,Private,34437,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
8314,22,Private,74631,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,13,United-States,<=50K
2327,45,Private,339863,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,8614,0,48,United-States,>50K
28280,32,Local-gov,19302,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,England,>50K
22512,31,Private,312667,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
11875,36,Local-gov,247807,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
672,54,State-gov,103179,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
3340,36,Self-emp-not-inc,138940,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,50,United-States,>50K
24293,53,Private,98791,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
30241,40,Private,247469,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,>50K
5111,38,Private,173208,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
30967,49,Private,67365,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
27601,42,Private,319588,Bachelors,13,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
14870,46,State-gov,265554,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
15319,24,Private,698418,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,<=50K
18902,30,Private,235639,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
298,53,Private,283743,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States,<=50K
28099,52,Private,155983,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
1641,49,Private,187454,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,65,United-States,>50K
22057,26,Private,213412,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
957,38,Private,172571,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,54,United-States,>50K
26162,28,Private,161087,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,45,Jamaica,<=50K
22527,49,Local-gov,358668,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
2790,41,Private,274363,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,42,United-States,>50K
17728,23,?,169104,Assoc-acdm,12,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,16,Philippines,<=50K
4392,34,Private,304030,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
95,46,Private,192963,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,2415,35,Philippines,>50K
6397,29,Private,490332,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
6200,48,Private,119565,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29615,39,Private,273362,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
17256,35,Private,308489,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,United-States,<=50K
7038,46,Local-gov,144531,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
22371,39,Private,230329,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
834,42,Private,173704,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1887,50,United-States,>50K
3763,35,State-gov,172475,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,2977,0,45,United-States,<=50K
1649,45,Self-emp-inc,108100,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,99999,0,25,?,>50K
27124,42,Private,118212,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20044,42,Private,139012,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K
20314,17,?,86786,10th,6,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
28100,57,Federal-gov,414994,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
13597,45,Local-gov,182100,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
6398,27,Private,211570,11th,7,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,<=50K
7531,24,Private,200973,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
5769,45,Private,166107,Masters,14,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
29019,24,Private,403671,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
24748,32,Local-gov,199539,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
15432,38,Private,64875,Some-college,10,Never-married,Farming-fishing,Unmarried,White,Male,0,0,60,United-States,<=50K
12465,84,Local-gov,163685,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,33,United-States,<=50K
2293,65,Self-emp-not-inc,118474,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,59,?,>50K
30835,37,Private,148143,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
21846,22,Private,52596,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,8,United-States,<=50K
7195,50,Self-emp-not-inc,363405,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,50,United-States,>50K
10156,32,Self-emp-not-inc,319280,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K
7695,31,Private,207201,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
19671,38,Private,137707,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K
28711,44,Private,159911,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,55,United-States,<=50K
13624,26,Private,227489,HS-grad,9,Never-married,Tech-support,Other-relative,Black,Male,0,0,40,?,<=50K
19786,21,Private,147655,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
2682,50,Self-emp-inc,293196,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
15458,27,Private,108431,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
23891,21,Private,141453,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
20394,26,Private,155752,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
3534,70,Private,278139,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3432,0,40,United-States,<=50K
17592,18,Private,375515,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
2138,23,Private,106957,11th,7,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,14344,0,40,Vietnam,>50K
10128,47,Federal-gov,191858,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
3325,53,State-gov,151580,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,40,United-States,>50K
27386,25,Private,64860,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,22,United-States,<=50K
17772,50,Self-emp-inc,240374,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
4644,27,Private,161155,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
